HND VFI de Honduras S.A. - 2014,contrato-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-mercantil-vfi-de-honduras-s-a-y-el-sindicato-de-trabajadores-de-la-empresa-vfi-de-honduras-s-a-sitravfi-,Honduras,es,2014
"HND Jerzees Nuevo Día, S. de R.L. - 2011",contrato-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-mercantil-jerzees-nuevo-d-a-s-de-r-l-y-el-sindicato-de-trabajadores-de-la-empresa-jerzees-nuevo-d-a-s-de-r-l-sitrajerzeesnd-,Honduras,es,2011
"HND Jerzees Buena Vista, S. de R.L. - 2013",contrato-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-mercantil-jerzees-buena-vista-s-de-r-l-y-el-sindicato-de-trabajadores-de-la-empresa-jerzees-buena-vista-s-de-r-l-sitrajerzeesbv-,Honduras,es,2013
"HND Hospital La Policlinica, S.A. - 2013",contrato-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-empresa-hospital-la-policlinica-s-a-y-el-sindicato-de-trabajadores-de-hospitales-clinicas-y-centros-de-salud,Honduras,es,2013
HND Empresa Minerales de Occidente S.A. - 2013,cuarto-contrato-colectivo-de-condiciones-de-trabajo-entre-la-empresa-minerales-de-occidente-s-a-y-el-sindicato-de-trabajadores-de-minerales-de-occidente-s-a-sitramino-,Honduras,es,2013
HND Corporacion Municipal de Tela Departamento de Atlantida - 2014,contrato-colectivo-de-condiciones-de-trabajo-entre-la-corporacion-municipal-de-tela-departamento-de-atlantida-y-el-sindicato-de-empleados-publicos-y-trabajadores-de-la-municipalidad-de-tela-,Honduras,es,2014
"GTM WINNERS, SOCIEDAD ANONIMA - 2016",pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-winners-sociedad-anonima-y-sitrawinsa-de-trabajadores-de-la-empresa-winners-sociedad-anonima-sitrawinsa-2016---2019,Guatemala,es,2016
"GTM Expansión Corporativa Milenium, Sociedad Anónima - 2017",pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-expansi-n-corporativa-milenium-sociedad-an-nima-y-el-sindicato-de-trabajadores-de-la-empresa-expansi-n-corporativa-milenium-sociedad-an-nima-2017-,Guatemala,es,2017
Modelo de Pacto Colectivo de Trabajo creado por WageIndicator Foundation 2016 -,modelo-de-pacto-colectivo-de-trabajo-creado-por-wageindicator-foundation-2016,Guatemala,es,
"GTM Fabrica de Productos Alimenticios Rene y Compañía, Sociedad en Comandita por Acciones, GTM Grupo Frito Lay y Compañía Limitada - 2015",pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-las-empresas-fabrica-de-productos-alimenticios-rene-y-compa-ia-sociedad-en-comandita-por-acciones-y-grupo-frito-lay-y-compa-ia-limitada-y-el-sindicato-de-trabajadores-de-la-f-brica-de-productos-alimenticios-rene-y-compa-a-sociedad-en-comandita-por-acciones-y-dem-s-empresas-anexas-2015-2018,Guatemala,es,2015
"GTM Bananera Arapahoe, Sociedad Anónima - 2011",pacto-colectivo-de-condiciones-de-trabajo-entre-la-empresa-bananera-arapahoe-sociedad-anonima-y-el-sindicato-de-trabajadores-bananeros-de-izabal--sitrabi-2011-2014,Guatemala,es,2011
"GTM Frutera del Motagua, Sociedad Anónima - 2011",pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-frutera-del-motagua-sociedad-anonima-y-el-sindicato-de-trabajadores-bananeros-de-izabal-sitrabi-2011-2014,Guatemala,es,2011
"GTM Rayovac Guatemala, Sociedad Anónima - 2013",pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-empresa-rayovac-guatemala-sociedad-an-nima-y-el-sindicato-de-trabajadores-de-la-empresa-rayovac-guatemala-sociedad-an-nima-strogua-2013-a-2016,Guatemala,es,2013
GTM Municipalidad de Escuintla - 2014,pacto-colectivo-de-trabajo-entre-la-municipalidad-de-escuintla-y-el-sindicato-de-los-trabajadores-municipales-del-departamento-de-escuintla-2014-2016,Guatemala,es,2014
"GTM Compañia Bananera Guatemalteca Independiente, Sociedad Anónima - 2013",pacto-colectivo-suscrito-entre-la-compa-a-bananera-guatemalteca-independiente-sociedad-an-nima-y-el-sindicato-de-trabajadores-de-la-empresa-taylor-presa-y-compa-a-limitada-2013-2016,Guatemala,es,2013
GTM Banco de los Trabajadores - 2014,pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-el-banco-de-los-trabajadores-y-el-sindicato-de-empleados-del-banco-de-los-trabajadores---s-e-b-t--2014-2015-,Guatemala,es,2014
"GTM Industria de Café, S.A. - 2012",pacto-colectivo-de-condiciones-de-trabajo-entre-industria-de-caf-sociedad-an-nima-anexos-y-conexos-y-la-empresa-industria-de-caf-s-a-2012-2015,Guatemala,es,2012
"GTM Chapters, Sociedad Anónima - 2011",pacto-colectivo-de-condiciones-de-trabajo-entre-la-empresa-chapters-sociedad-anonima-y-el-sindicato-de-trabajadores-bananeros-de-izabal-sitrabi-2011-2014-,Guatemala,es,2011
"GTM Prensa Libre, Sociedad Anónima - 2014",pacto-colectivo-de-condiciones-de-trabajo-de-la-empresa-prensa-libre-sociedad-an-nima-y-el-sindicato-de-trabajadores-de-la-empresa-prensa-libre-s-a-y-empresas-anexas-2014-2016,Guatemala,es,2014
"Pacto Colectivo de condiciones de trabajo suscrito entre la Municipalidad de Santa Lucía Cotzumalguapa, departamento de Escuintla y el Sindicato de Trabajadores de la Municipalidad del Municipio Santa Lucía Cotzumalguapa del departamento de Escuintla_2013 - 2014",pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-santa-luc-a-cotzumalguapa-departamento-de-escuintla-y-el-sindicato-de-trabajadores-de-la-municipalidad-del-municipio-santa-luc-a-cotzumalguapa-del-departamento-de-escuintla_2013,Guatemala,es,2014
"GTM El Zeppelin, Sociedad Anónima - 2010",pacto-de-condiciones-de-trabajo-entre-la-entidad-el-zeppelin-sociedad-an-nima-y-el-sindicato-autentico-de-fabrica-el-zeppelin-satfez_2010-2013,Guatemala,es,2010
GTM Industrias Alimenticias Kern s y Cía. S.C.A. - 2014,pacto-colectivo-de-condiciones-de-trabajo-industrias-alimenticias-kern-s-y-c-a-s-c-a-y-sindicato-de-trabajadores-de-industrias-alimenticias-kern-s-anexos-y-conexos,Guatemala,es,2014
GTM Organismo Judicial del Estado de Guatemala - 2014,pacto-colectivo-de-condiciones-de-trabajo-a-celebrarse-entre-el-organismo-judicial-del-estado-de-guatemala-y-el-sindicato-de-trabajadores-del-organismo-judicial-s-t-o-j-,Guatemala,es,2014
GTM Universidad de San Carlos de Guatemala - 2014,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-universidad-de-san-carlos-de-guatemala-y-el-sindicato-de-trabajadores-de-la-universidad-de-san-carlos-de-guatemala,Guatemala,es,2014
GTM Municipalidad de San Francisco el Alto del Departamento de Totonicapán - 2013,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-san-francisco-el-alto-del-departamento-de-totonicap-n-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-san-francisco-el-alto-del-departamento-de-totonicap-n-,Guatemala,es,2013
"GTM Empresa Eléctrica de Guatemala, Sociedad Anónima - 2013",pacto-colectivo-de-condiciones-de-trabajo-sindicato-de-luz-y-fuerza-de-la-rep-blica-de-guatemala-y-empresa-el-ctrica-de-guatemala-sociedad-an-nima,Guatemala,es,2013
"GTM Municipalidad de Cobán, del Municipio de Cobán, Alta Verapaz - 2014",conflicto-colectivo-022-1998-1-audiencia-de-conciliacion-tribunal-de-conciliacion-y-arbitraje-de-alta-verapaz-,Guatemala,es,2014
"GTM Energica, Sociedad Anónima - 2013",pacto-colectivo-de-condiciones-de-trabajo-negociado-y-suscrito-entre-la-entidad-denominada-en-rgica-sociedad-an-nima-y-el-sindicato-luz-y-fuerza-de-la-rep-blica-de-guatemala,Guatemala,es,2013
Modelo de Pacto Colectivo - Municipalidad -,muestra-de-pacto-colectivo---municipalidad,Guatemala,es,
GTM Municipalidad de Esquipulas del departamento de Chiquimula - 1995,pacto-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-municipalidad-de-esquipulas-del-departamento-de-chiquimula-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-esquipulas-del-departamento-de-chiquimula,Guatemala,es,1995
"GTM Municipalidad de la Villa Tactic, del Departamento de Alta Verapaz - 2014",pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-la-villa-tactic-del-departamento-de-alta-verapaz-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-tactic-del-departamento-de-alta-verapaz,Guatemala,es,2014
GTM Municipalidad de Guatemala - 2014,pacto-colectivo-de-condiciones-de-trabajo-econ-mico-social-que-se-suscribe-entre-suscribe-entre-la-municipalidad-de-guatemala-y-el-sindicato-central-de-trabajadores-municipales,Guatemala,es,2014
GTM Municipalidad de Morales del Departamento de Izabal - 2014,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-morales-del-departamento-de-izabal-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-morales-del-departamento-de-izabal-sitram,Guatemala,es,2014
GTM Municipalidad de Puerto Barrios - 2003,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-puerto-barrios-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-puerto-barrios-izabal,Guatemala,es,2003
"GTM Municipalidad de San Antonio Senahú, Departamento de Alta Verapaz - 2014",pacto-colectivo-de-condiciones-de-trabajo-entre-la-municipalidad-de-san-antonio-senah-del-departamento-de-alta-verapaz-y-los-trabajadores-de-la-municipalidad-de-san-antonio-senah-del-departamento-de-alta-verapaz,Guatemala,es,2014
"GTM Compañía Agropecuaria los Angeles, S.A. - 2014",convenio-colectivo-de-condiciones-de-trabajo-celebrado-entre-la-coalicion-de-trabajadores-de-la-entidad-compa-a-agropecuaria-los-angeles-sociedad-anonima-y-la-entidad-compa-a-agropecuaria-los-angeles-sociedad-anonima,Guatemala,es,2014
GTM Municipalidad de Samayac del Departamento de Suchitepequez - 2011,convenio-colectivo-de-condiciones-de-trabajo-celebrado-entre-el-comit-ad-hoc-de-trabajadores-de-la-municipalidad-de-samayac-del-departamento-de-suchitepequez-y-la-municipalidad-de-samayac-del-departamento-de-sichitepequez,Guatemala,es,2011
GTM Municipalidad de Santa Barbara del departamento de Suchitepéquez - 2012,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-el-sindicato-de-trabajadores-de-la-municipalidad-de-santa-barbara-del-departamento-de-suchitepequez-sitramsbs-y-la-municipalidad-del-municipio-de-santa-barbara-del-departamento-de-suchitepequez,Guatemala,es,2012
GTM Municipalidad de Pueblo Nuevo Viñas del departamento de Santa Rosa - 2008,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-la-municipalidad-de-pueblo-nuevo-vi-as-del-departamento-de-santo-rosa-y-el-sindicato-de-trabajadores-de-la-municipalidad-de-pueblo-nuevo-vi-as-del-departamento-de-santa-rosa,Guatemala,es,2008
GTM Municipalidad de Patulul del departamento de Suchitepéquez - 2011,pacto-colectivo-de-condiciones-de-trabajo-entre-el-sindicato-de-trabajadores-municipales-de-patulul-y-la-municipalidad-de-patulul-del-departamento-de-suchitepequez-,Guatemala,es,2011
"GTM Municipalidad de Santo Tomas Chichicastenango, departamento de El Quiche - 2011",pacto-colecivo-de-condiciones-de-trabajo-suscrito-entre-el-sindicato-de-trabajadores-de-la-municipalidad-de-chichicastenango-quiche-y-la-municipalidad-de-santo-tomas-chichicastenango-departamento-de-el-quiche,Guatemala,es,2011
GTM Municipalidad de el Estor del departamento de Izabal - 2012,pacto-colectivo-de-condiciones-de-trabajo-negociado-y-suscrito-por-el-sindicato-de-trabajadores-de-la-municipalidad-de-el-estor-del-departamento-de-izabal-sitrame-y-la-municipalidad-de-el-estor-del-departamento-de-izabal-,Guatemala,es,2012
GTM Municipalidad de Chiquimula del departamento de Chiquimula - 2011,pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-el-sindicato-de-trabajadores-de-la-municipalidad-de-chiquimula-sitramunich-y-la-municipalidad-de-chiquimula-del-departamento-de-chiquimula-,Guatemala,es,2011
"GTM Municipalidad de Chicacao, departamento de Suchitepéquez - 2013",pacto-colectivo-de-condiciones-de-trabajo-suscrito-entre-el-sindicato-de-trabajadores-municipales-de-la-villa-de-chicacao-departamento-de-suchitepequez-y-la-municipalidad-de-chicacao-departamento-de-suchitepequez,Guatemala,es,2013
SLV Instituto Salvadoreno dei Seguro Social -,contrato-colectivo-de-trabajo-celebrado-entre-el-instituto-salvadore-o-del-seguro-social-y-el-sindicato-de-trabajadores-del-instituto-salvadore-o-del-seguro-social,El-salvador,es,
"SLV ALCALDIA MUNICIPAL DE JUAYUA, DEPARTAMENTO DE SONSONATE - 2017",contrato-colectivo-de-trabajo-celebrado-entre-la-alcald-a-municipal-de-juayua-departamento-de-sonsonate-y-el-sindicato-de-trabajadores-de-la-alcald-a-municipal-de-juay-a-sitamj-2017-2019,El-salvador,es,2017
Modelo de Contrato Colectivo de Trabajo - El Salvador -,modelo-de-contrato-colectivo-de-trabajo---el-salvador,El-salvador,es,
SLV CALVOCONSERVAS EL SALVADOR S.A. DE C.V. - 2010,contrato-colectivo-de-trabajo-entre-la-sociedad-calvoconservas-el-salvador-s-a-de-c-v-y-el-sindicato-de-trabajadores-de-empresa-calvo-conservas-el-salvador-s-a-de-c-v-steccessacv-2010-2013,El-salvador,es,2010
"SLV Productos Alimenticios Diana, Sociedad Anonima de Capital Variable - 2016",contrato-colectivo-de-trabajo-celebrado-entre-la-sociedad-productos-alimenticios-diana-sociedad-anonima-de-capital-variable-y-la-asociacion-sindical-de-trabajadores-de-la-industria-del-pan-dulces-reposteria-y-golosinas-astipas-2016-2018,El-salvador,es,2016
SLV Instituto Salvadoreño de Transformación Agraria ISTA - 2011,contrato-colectivo-de-trabajo-revisado-celebrado-y-suscrito-entre-instituto-salvadore-o-de-transformaci-n-agraria-ista-y-el-sindicato-de-empresa-trabajadores-del-instituto-salvadore-o-de-transformaci-n-agraria-setista-2011-2013,El-salvador,es,2011
"SLV INGENIO EL ANGEL, S.A. DE C.V. - 2011",contrato-colectivo-de-trabajo-celebrado-entre-ingenio-el-angel-s-a-de-c-v-y-el-sindicato-de-trabajadores-de-empresa-ingenio-el-angel-2011-2012,El-salvador,es,2011
SLV Ministerio de Trabajo y Previsión Social - 2011,contrato-colectivo-de-trabajo-entre-el-ministerio-de-trabajo-y-previsi-n-social-y-el-sindicato-de-trabajadores-y-trabajadoras-del-ministerio-de-trabajo-y-previsi-n-social,El-salvador,es,2011
SLV Ministerio de Economia - MINEC - 2013,contrato-colectivo-de-trabajo-entre-el-sindicato-de-trabajadores-del-ministerio-de-econom-a-sitme-y-el-ministerio-de-econom-a-minec,El-salvador,es,2013
SLV Ministerio de Medio Ambiente y Recursos Naturales - 2015,contrato-colectivo-de-trabajo-entre-el-sindicato-de-trabajadores-del-ministerio-del-medio-ambiente-y-recursos-naturales-sitmarn-y-el-ministerio-del-medio-ambiente-y-recursos-naturales,El-salvador,es,2015
SLV Centro Nacional de Registros - 2013,contrato-colectivo-de-trabajo-del-c-ntro-nacional-de-registros,El-salvador,es,2013
SLV Instituto Nacional de Pensiones de los Empleados Publicos - 2013,contrato-colectivo-de-trabajo-instituto-nacional-de-pensiones-de-los-empleados-p-blicos,El-salvador,es,2013
SLV Instituto Salvadoreno dei Seguro Social - 2005,contrato-colectivo-de-trabajo-entre-el-instituto-salvadoreno-dei-seguro-social-y-el-sindicato-de-trabajadores-del-instituto-salvadoreno-del-seguro-social,El-salvador,es,2005
SLV Ministerio de Hacienda - 2012,contrato-colectivo-entre-sindicato-de-trabajadores-y-trabajadoras-ministerio-de-hacienda---sitramha,El-salvador,es,2012
CONVENÇÃO COLETIVA DE TRABALHO 2017/2018: SINDICATO OF ALFAIATES C TRAB IND CONF ROUPAS EST GOIAS E SINDICATO DAS IND DE CONFEC DE ROU EM GERAL DE GOIANIA - 2017,conven-o-coletiva-de-trabalho-2017-2018-sindicato-of-alfaiates-c-trab-ind-conf-roupas-est-goias-e-sindicato-das-ind-de-confec-de-rou-em-geral-de-goiania,Brazil,pt,2017
BRA BRF Brasil Foods S.A. - 2013,acordo-coletivo-de-trabalho-entre-sind-dos-trabalhado-nas-ind-da-alimentacao-em-cooper-agro-e-brf---brasil-foods-s-a---2013-2014,Brazil,pt,2013
"BRA Union of Chemicals Industries for Industrial, Petrochemical and Synthetic Resins Camaçari, Candeias and Dias dÁvila - 2013",conven-o-coletiva-de-trabalho-entre-sindicato-dos-trabalhadores-do-ramo-qu-mico-petroleiro-do-estado-da-bahia-e-sindicato-das-ind-strias-de-produtos-qu-micos-para-fins-industriais-petroqu-micas-e-de-resinas-sint-ticas-de-cama-ari-candeias-e-dias-d-vila---2013-2015,Brazil,pt,2013
BRA SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS – SERPRO - 2014,acordo-coletivo-de-trabalho-entre-servi-o-federal-de-processamento-de-dados-serpro-e-federa-o-nacional-dos-trabalhadores-de-empresas-de-processamento-de-dados-servi-os-de-inform-tica-e-similares-fenadado---2014-2015,Brazil,pt,2014
BRA National Union of Airline Companies - 2014,conven-o-coletiva-de-trabalho-entre-sindicato-nacional-dos-aeronautas-e-sindicato-nacional-das-empresas-aerovi-rias---2014-2015,Brazil,pt,2014
BRA Syndicate Industries Spinning Weaving And Clothing Blumenau - 2014,conven-o-coletiva-de-trabalho-entre-sind-inds-fiacao-tecelagem-e-do-vestuario-de-blumenau-e-sind-dos-trab-nas-ind-de-fiacao-e-tec-de-blumenau---2014-2015,Brazil,pt,2014
BRA Sinditextil Sind I F T G T E B L A C M B N T F A S And Sp - 2013,conven-o-coletiva-de-trabalho-sinditextil---2013-2015,Brazil,pt,2013
BRA Union of Spinning and Weaving Industries of R Janeiro - 2014,conven-o-coletiva-de-trabalho-entre-sind-trab-ind-fiacao-e-tecelagem-do-estado-do-rio-e-sind-trab-ind-fiacao-e-tecelagem-do-estado-do-rio---2014-2015,Brazil,pt,2014
Convenção Coletiva de Trabalho entre Sind. Dos Trab. Nas Ind. de Fiacao E Tecelagem De Curitiba e Reg.Metropolitana e Sindicato Das Inds de Fiacao e Tecelagem - 2014/2015 - 2014,conven-o-coletiva-de-trabalho-entre-sind-dos-trab-nas-ind-de-fiacao-e-tecelagem-de-curitiba-e-reg-metropolitana-e-sindicato-das-inds-de-fiacao-e-tecelagem---2014-2015,Brazil,pt,2014
"BRA Union of Spinning, Weaving and Knitting Industries of the Northeast of Rio Grande do Sul - 2014",conven-o-coletiva-de-trabalho-entre-sindicato-das-industrias-de-fiacao-tecelagem-e-malharias-da-regiao-nordeste-do-rio-grande-do-sul-e-sind-dos-trab-na-ind-de-fiacao-e-tecelagem-de-cx-sul---2014-2015,Brazil,pt,2014
BRA Colatina Garment Industry Union - 2013,conven-o-coletiva-de-trabalho-entre-sindicato-da-trabalho-da-industria-do-vestu-rio-de-colatina-e-sindicato-da-industria-do-vestu-rio-de-colatina---2013-2015,Brazil,pt,2013
"BRA Union of Spinning, Weaving, Knitting and Dyeing Industries of Brusque, Botuverá and Guabiruba - 2014",conven-o-coletiva-de-trabalho-entre-sindicato-das-ind-strias-de-fia-o-e-sindicato-dos-trabalhadores-nas-ind-strias-de-fia-o---2014-2015,Brazil,pt,2014
BRA Union Of Male Clothing Industry In Est.De S.Paulo - 2014,conven-o-coletiva-de-trabalho-entre-sindicato-dos-oficiais-alfaiates-costureiras-e-trabalhadores-nas-industrias-de-confeccao-de-roupas-e-de-chapeus-de-senhoras-de-sao-paulo-e-osasco---2014-2015,Brazil,pt,2014
BRA Sugar Cane Growers Union In Pe - 2014,conven-o-coletiva-de-trabalho-entre-sind-dos-cultivadores-de-cana-de-acucar-no-estado-de-pe-e-federacao-trabalhadores-agricultura-estado-pernambuco---2014-2015,Brazil,pt,2014
BRA New Hamburg Footwear Industry Union - 2014,conven-o-coletiva-de-trabalho-entre-sindicato-da-industria-de-calcados-de-novo-hamburgo-e-sindicato-dos-trabalhadores-de-calcado-de-novo-hamburgo---2014-2015,Brazil,pt,2014
BRA Union of Spinning Industries And T Ec In General Of The State Of Pb - 2013,conven-o-coletiva-de-trabalho-entre-sindicato-dos-trabalhadores-nas-industrias-de-fiacao-e-tecelagem-de-joao-pessoa-cabedelo-conde-caapora-e-alhandra---2013-2014,Brazil,pt,2013
BRA Samarco Mineração S.A. - 2013,acordo-coletivo-de-trabalho-entre-samarco-minera-o-s-a-e-sindicato-dos-trabalhadores-nas-ind-strie-metal-rgicas-mec-nicas-e-de-material-el-trico-e-eletr-nico-estado-do-espirito-santo---2013,Brazil,pt,2013
BRA Union Of Fiac And T Industries In General And Malh Not Standing - 2013,conven-o-coletiva-de-trabalho-2013-2014-sindicato-trabalho-ind-fiacao-e-tec-de-paulista-e-igarassu,Brazil,pt,2013
BRA Union of Spinning and Weaving Industries of R Janeiro - 2013,conven-o-coletiva-de-trabalho-sindicato-das-ind-de-fiacao-e-tecelagem-do-r-janeiro-em-fti-de-fiacao-e-tecelagem-de-estado-de-rio-de-janeiro-2013-2014-,Brazil,pt,2013
BRA COMPANHIA DO METROPOLITANO DE SÃO PAULO METRÔ - 2013,acordo-coletivo-de-trabalho---sindicato-dos-trabalhadores-em-empresas-de-transportes-metrovi-rios-e-em-empresas-operadoras-de-ve-culos-leves-sobre-trilhos-no-estado-de-s-o-paulo---2013-2014,Brazil,pt,2013
BRA Petróleo Brasileiro S/A - PETROBRAS - 2013,acordo-coletivo-de-trabalho-2013-2015-petr-leo-brasileiro-s-a---petrobras,Brazil,pt,2013
BRA VESTUÁRIO DE COLATINA - 2014,termo-aditivo-a-conven-o-coletiva-de-trabalho-n-mero-do-processo-da-conven-o-coletiva-principal---2014-2015,Brazil,pt,2014
BRA Union of Spinning and Weaving Industries In Est Est - 2013,conven-o-coletiva-de-trabalho-2013-2014-confederacao-nacional-dos-trabalhadores-nas-industrias-textil-vestuario-couro-e-cacaldos,Brazil,pt,2013
BRA Union of Spinning and Weaving Industries of Juiz de Fora - 2013,conven-o-coletiva-de-trabalho-2013-2014-sindicato-dos-trabalhadores-texteis-de-juiz-de-fora,Brazil,pt,2013
Convenção Coletiva de Trabalho 2013/2014: Sind Trabalho Ind Fiacao E Tecelagem do Estado do Rio G N - 2013,conven-o-coletiva-de-trabalho-2013-2014-sind-trabalho-ind-fiacao-e-tecelagem-do-estado-do-rio-g-n,Brazil,pt,2013
Termo Aditivo a Convenção Coletiva de Trabalho - 2013/2014 - 2014,termo-aditivo-a-conven-o-coletiva-de-trabalho-2013-2014,Brazil,pt,2014
"BRA Union of Spinning, Weaving, Knitting and Dyeing Industries of Brusque, Botuverá and Guabiruba - 2013",conven-o-coletiva-de-trabalho-2013-2014-sindicato-dos-trabalhadores-nas-ind-strias-de-fia-o,Brazil,pt,2013
BRA pinning And Weaving Industries At Est Ce - 2013,conven-o-coletiva-de-trabalho-2013-2014-s-t-i-de-fiacao-e-tec-m-m-c-e-f-a-e-s-e-tinturarias-ce,Brazil,pt,2013
BRA Arcelormittal Brasil S.A. - Unidade Tubarão - 2013,acordo-coletivo-de-trabalho-2013-2014-entre-arcelormittal-brasil-s-a-e-sindicato-dos-trabalhadores-nas-ind-strias-metal-rgicas-mec-nicas-de-material-el-trico-e-eletr-nico-no-estado-do-esp-rito-santo,Brazil,pt,2013
BRA Nestlé Brasil LTDA - 2013,acordo-coletivo-de-trabalho-entre-federa-o-dos-trabalhadores-nas-ind-strias-de-alimenta-o-do-estado-de-s-o-paulo-e-sindicato-dos-trabalhadores-nas-ind-strias-de-latic-nios,Brazil,pt,2013
"BRA Fibria Celulose S/A, Unidade Aracruz - 2012",applied-economic-perspectives-and-policy-,Brazil,pt,2012
"BRA Tim Celular S.A., BRA Intelig Telecomunicacoes LTDA. BRA Tim Celular S.A., BRA Intelig Telecomunicacoes LTDA. - 2012",acordo-coletivo-de-trabalho-sindicato-dos-trabalhadores-em-empresas-de-telecomunicacoes-e-operadores-de-mesas-telefonicas-do-estado-do-parana,Brazil,pt,2012
BRA Araucaria Nitrogenados S.A. - 2012,acordo-coletivo-de-trabalho-2012-2013-sindicato-dos-trab-na-ind-petroquimica-do-estado-do-pr-e-araucaria-nitrogenados-s-a,Brazil,pt,2012
BRA Suzano Papel e Celulose S.A. - 2013,acordo-coletivo-de-trabalho-2013-2014-sindicato-dos-trabalhadores-na-industria-de-papeis,Brazil,pt,2013
BRA Telemar Norte Leste S/A – Filial MG - 2012,acordo-coletivo-de-trabalho-2012-2014-sindicato-dos-trabalhadores-em-empresas-detelecomunica-es-do-estado-de-minas-gerais-sinttel-mg,Brazil,pt,2012
BRA Klabin S.A. - 2013,acordo-coletivo-de-trabalho-2013-2014-rita-de-cassia-assuncao-e-sindicato-trabalhadores-nas-inds-pap-papelao-e-cortica,Brazil,pt,2013
BRA Brasil Telecom Call Center S/A - 2012,acordo-coletivo-de-trabalho-2012-2014-sindicato-dos-trabalhadores-em-empresas-de-telecomunicacoes-e-operadores-de-mesas-telefonicas-do-estado-do-parana-e-brasil-telecom-call-center,Brazil,pt,2012
BRA Telefonica Brasil S/A - 2012,acordo-coletivo-de-trabalho-2012-2014-telefonica-brasil-s-a,Brazil,pt,2012
BRA Companhia Nacional de Call Center - 2013,acordo-coletivo-de-trabalho-2013-2013-sindicato-dos-trabalhadores-em-empresas-de-telecomunicacoes-e-operadores-de-mesas-telefonicas-do-estado-do-parana-e-companhia-nacional-de-call-center,Brazil,pt,2013
BRA Companhia Siderurgica Nacional - 2013,acordo-coletivo-de-trabalho-2013-2014-sind-trab-ind-m-m-mat-elemat-elet-inf-bm-vr-r-itatiaia-e-companhia-siderurgica-nacional,Brazil,pt,2013
BRA Usinas Siderurgicas de Minas Gerais S/A. Usiminas - 2012,acordo-coletivo-de-trabalho-2012-2013-sindicato-t-i-s-m-m-m-elet-inf-ipa-belo-oriente-ipaba-e-santanado-paraiso-e-usinas-siderurgicas-de-minas-gerais-s-a-usiminas,Brazil,pt,2012
BRA Aperam Inox America Do Sul S.A. - 2012,acordo-coletivo-de-trabalho-2012-2013-sind-t-n-i-s-m-m-m-e-m-e-d-p-i-de-tim-e-cel-fabriciano-e-aperam-inox-america-do-sul-s-a,Brazil,pt,2012
BRA Arcelormittal Bioenergia LTDA - 2012,acordo-coletivo-de-trabalho-2012-2013-sindicato-trab-ind-de-extracao-vegetal-carvoejamento-reflorestamento-e-similares-do-estado-de-minas-gerais-e-arcelormittal-bioenergia-ltda,Brazil,pt,2012
Bebidas AMBEV - Porto Alegre/RS - 2013,acordo-coletivo-de-trabalho-2013-2014-sindicato-dos-trab-nas-ind-de-alimentacao-de-p-alegre-e-companhia-de-bebidas-das-americas---ambev,Brazil,pt,2013
Alimentação J. MACEDO - BA - 2013,acordo-coletivo-de-trabalho-2013-2014-sindicato-dos-trabalhadores-nas-industrias-de-alimentacao-e-afins-do-estado-da-bahia-e-j-macedo-s-a,Brazil,pt,2013
Borracha LANXESS - PE - 2012 - 2012,acordo-coletivo-de-trabalho-sindicato-dos-trab-nas-inds-de-art-de-bor-no-est-de-pe-e-lanxess-elastomeros-do-brasil-s-a,Brazil,pt,2012
BRA Souza Cruz S/A - 2012,acordo-coletivo-de-trabalho-2012-2013-souza-cruz-s-a,Brazil,pt,2012
BRA Lanxess Elastomeros do Brasil S.A. - 2012,acordo-coletivo-de-trabalho-2012-2014-lanxess-elastomeros-do-brasil-s-a-,Brazil,pt,2012
BRA Kraft Foods Brasil S.A. - 2013,acordo-coletivo-de-trabalho-2013-2014-kraft-foods-brasil-s-a-,Brazil,pt,2013
